Name;New_Measure_24-04-2023;
Description;;
Measure-Intervall;00:00:00.0040000;
;;

Time SN:540273 (S30X):P1;SN:540273 (S30X):P1 bar;Time SN:540273 (S30X):TOB1;SN:540273 (S30X):TOB1 °C;
24.04.2023 22:38:15.449;1,272609;24.04.2023 22:38:15.471;13,2280273;
24.04.2023 22:38:15.503;1,2729132;24.04.2023 22:38:15.534;13,2280273;
24.04.2023 22:38:15.566;1,2733655;24.04.2023 22:38:15.598;13,2280273;
24.04.2023 22:38:15.630;1,2737821;24.04.2023 22:38:15.662;13,2280273;
24.04.2023 22:38:15.694;1,2741781;24.04.2023 22:38:15.726;13,2280273;
24.04.2023 22:38:15.759;1,2746215;24.04.2023 22:38:15.791;13,2280273;
24.04.2023 22:38:15.822;1,2751216;24.04.2023 22:38:15.854;13,2280273;
24.04.2023 22:38:15.886;1,2756205;24.04.2023 22:38:15.918;13,2053223;
24.04.2023 22:38:15.950;1,2761525;24.04.2023 22:38:15.982;13,2053223;
24.04.2023 22:38:16.014;1,2766621;24.04.2023 22:38:16.046;13,2053223;
24.04.2023 22:38:16.078;1,2771134;24.04.2023 22:38:16.110;13,2053223;
24.04.2023 22:38:16.142;1,2776604;24.04.2023 22:38:16.174;13,2053223;
24.04.2023 22:38:16.207;1,2782024;24.04.2023 22:38:16.238;13,2053223;
24.04.2023 22:38:16.270;1,2786713;24.04.2023 22:38:16.302;13,2053223;
24.04.2023 22:38:16.334;1,279099;24.04.2023 22:38:16.366;13,2053223;
24.04.2023 22:38:16.398;1,2794411;24.04.2023 22:38:16.430;13,2053223;
24.04.2023 22:38:16.465;1,279924;24.04.2023 22:38:16.494;13,2053223;
24.04.2023 22:38:16.526;1,2802113;24.04.2023 22:38:16.558;13,2053223;
24.04.2023 22:38:16.590;1,2805601;24.04.2023 22:38:16.623;13,2053223;
24.04.2023 22:38:16.656;1,2807941;24.04.2023 22:38:16.685;13,2053223;
24.04.2023 22:38:16.717;1,2810253;24.04.2023 22:38:16.750;13,2053223;
24.04.2023 22:38:16.782;1,2812725;24.04.2023 22:38:16.813;13,2053223;
24.04.2023 22:38:16.845;1,2815846;24.04.2023 22:38:16.877;13,2053223;
24.04.2023 22:38:16.909;1,281831;24.04.2023 22:38:16.942;13,2167969;
24.04.2023 22:38:16.973;1,2820996;24.04.2023 22:38:17.005;13,2167969;
24.04.2023 22:38:17.037;1,2823718;24.04.2023 22:38:17.069;13,2167969;
24.04.2023 22:38:17.101;1,2826786;24.04.2023 22:38:17.133;13,2167969;
24.04.2023 22:38:17.165;1,283051;24.04.2023 22:38:17.197;13,2167969;
24.04.2023 22:38:17.229;1,2834405;24.04.2023 22:38:17.262;13,2167969;
24.04.2023 22:38:17.293;1,2838126;24.04.2023 22:38:17.325;13,2167969;
24.04.2023 22:38:17.357;1,2841886;24.04.2023 22:38:17.389;13,2167969;
24.04.2023 22:38:17.422;1,2847054;24.04.2023 22:38:17.453;13,2167969;
24.04.2023 22:38:17.485;1,2851537;24.04.2023 22:38:17.517;13,2167969;
24.04.2023 22:38:17.549;1,2856958;24.04.2023 22:38:17.581;13,2167969;
24.04.2023 22:38:17.612;1,2861873;24.04.2023 22:38:17.644;13,2167969;
24.04.2023 22:38:17.677;1,2866693;24.04.2023 22:38:17.709;13,2167969;
24.04.2023 22:38:17.741;1,2872461;24.04.2023 22:38:17.772;13,2167969;
24.04.2023 22:38:17.804;1,2878493;24.04.2023 22:38:17.836;13,2167969;
24.04.2023 22:38:17.871;1,2887189;24.04.2023 22:38:17.900;13,2167969;
24.04.2023 22:38:17.932;1,2891653;24.04.2023 22:38:17.964;13,1936035;
24.04.2023 22:38:17.996;1,289716;24.04.2023 22:38:18.028;13,1936035;
24.04.2023 22:38:18.060;1,2903398;24.04.2023 22:38:18.092;13,1936035;
24.04.2023 22:38:18.124;1,290939;24.04.2023 22:38:18.156;13,1936035;
24.04.2023 22:38:18.188;1,2915597;24.04.2023 22:38:18.220;13,1936035;
24.04.2023 22:38:18.252;1,2921321;24.04.2023 22:38:18.284;13,1936035;
24.04.2023 22:38:18.316;1,2926885;24.04.2023 22:38:18.348;13,1936035;
24.04.2023 22:38:18.380;1,2931969;24.04.2023 22:38:18.412;13,1936035;
24.04.2023 22:38:18.444;1,2937092;24.04.2023 22:38:18.476;13,1936035;
24.04.2023 22:38:18.508;1,2942736;24.04.2023 22:38:18.540;13,1936035;
24.04.2023 22:38:18.572;1,2947985;24.04.2023 22:38:18.604;13,1936035;
24.04.2023 22:38:18.636;1,2952321;24.04.2023 22:38:18.668;13,1936035;
24.04.2023 22:38:18.699;1,2956529;24.04.2023 22:38:18.731;13,1936035;
24.04.2023 22:38:18.763;1,2960998;24.04.2023 22:38:18.795;13,1936035;
24.04.2023 22:38:18.827;1,2965189;24.04.2023 22:38:18.859;13,1936035;
24.04.2023 22:38:18.891;1,2969213;24.04.2023 22:38:18.923;13,1936035;
24.04.2023 22:38:18.955;1,2972002;24.04.2023 22:38:18.988;13,1936035;
24.04.2023 22:38:19.019;1,2975502;24.04.2023 22:38:19.051;13,1936035;
24.04.2023 22:38:19.083;1,2979457;24.04.2023 22:38:19.115;13,1936035;
24.04.2023 22:38:19.147;1,2983475;24.04.2023 22:38:19.179;13,1936035;
24.04.2023 22:38:19.211;1,2986968;24.04.2023 22:38:19.243;13,1936035;
24.04.2023 22:38:19.275;1,2990396;24.04.2023 22:38:19.307;13,1936035;
24.04.2023 22:38:19.339;1,2993515;24.04.2023 22:38:19.371;13,1936035;
24.04.2023 22:38:19.403;1,2997184;24.04.2023 22:38:19.435;13,1936035;
24.04.2023 22:38:19.467;1,3000677;24.04.2023 22:38:19.499;13,1936035;
24.04.2023 22:38:19.531;1,3004198;24.04.2023 22:38:19.563;13,1936035;
24.04.2023 22:38:19.595;1,3007119;24.04.2023 22:38:19.627;13,1936035;
24.04.2023 22:38:19.659;1,3010139;24.04.2023 22:38:19.691;13,1936035;
24.04.2023 22:38:19.723;1,3013809;24.04.2023 22:38:19.754;13,1936035;
24.04.2023 22:38:19.787;1,3018135;24.04.2023 22:38:19.819;13,1936035;
24.04.2023 22:38:19.850;1,3022734;24.04.2023 22:38:19.883;13,1936035;
24.04.2023 22:38:19.914;1,3025953;24.04.2023 22:38:19.946;13,1936035;
24.04.2023 22:38:19.978;1,3030133;24.04.2023 22:38:20.010;13,1936035;
24.04.2023 22:38:20.042;1,3034503;24.04.2023 22:38:20.074;13,1936035;
24.04.2023 22:38:20.106;1,3038791;24.04.2023 22:38:20.138;13,1936035;
24.04.2023 22:38:20.170;1,3042809;24.04.2023 22:38:20.202;13,1936035;
24.04.2023 22:38:20.234;1,3046602;24.04.2023 22:38:20.266;13,1936035;
24.04.2023 22:38:20.298;1,3049575;24.04.2023 22:38:20.330;13,1936035;
24.04.2023 22:38:20.362;1,3052691;24.04.2023 22:38:20.394;13,1936035;
24.04.2023 22:38:20.426;1,3056265;24.04.2023 22:38:20.458;13,1936035;
24.04.2023 22:38:20.490;1,3059849;24.04.2023 22:38:20.522;13,1936035;
24.04.2023 22:38:20.554;1,306275;24.04.2023 22:38:20.586;13,1936035;
24.04.2023 22:38:20.618;1,3066212;24.04.2023 22:38:20.650;13,1936035;
24.04.2023 22:38:20.682;1,3070217;24.04.2023 22:38:20.714;13,1936035;
24.04.2023 22:38:20.746;1,3074436;24.04.2023 22:38:20.778;13,1936035;
24.04.2023 22:38:20.810;1,3078868;24.04.2023 22:38:20.842;13,1936035;
24.04.2023 22:38:20.874;1,3083287;24.04.2023 22:38:20.906;13,1936035;
24.04.2023 22:38:20.938;1,3087081;24.04.2023 22:38:20.970;13,1936035;
24.04.2023 22:38:21.003;1,3091788;24.04.2023 22:38:21.034;13,1936035;
24.04.2023 22:38:21.065;1,3096865;24.04.2023 22:38:21.097;13,1936035;
24.04.2023 22:38:21.129;1,3102231;24.04.2023 22:38:21.161;13,1936035;
24.04.2023 22:38:21.193;1,3107349;24.04.2023 22:38:21.225;13,1936035;
24.04.2023 22:38:21.257;1,3112483;24.04.2023 22:38:21.289;13,1936035;
24.04.2023 22:38:21.321;1,311772;24.04.2023 22:38:21.353;13,1936035;
24.04.2023 22:38:21.385;1,3123857;24.04.2023 22:38:21.417;13,1936035;
24.04.2023 22:38:21.449;1,3130147;24.04.2023 22:38:21.481;13,1936035;
24.04.2023 22:38:21.513;1,3137004;24.04.2023 22:38:21.545;13,1936035;
24.04.2023 22:38:21.577;1,3145599;24.04.2023 22:38:21.609;13,1936035;
24.04.2023 22:38:21.641;1,315123;24.04.2023 22:38:21.673;13,1936035;
24.04.2023 22:38:21.705;1,3158303;24.04.2023 22:38:21.737;13,1936035;
24.04.2023 22:38:21.769;1,3171784;24.04.2023 22:38:21.801;13,1936035;
24.04.2023 22:38:21.833;1,3176183;24.04.2023 22:38:21.865;13,1936035;
24.04.2023 22:38:21.897;1,3181413;24.04.2023 22:38:21.929;13,1936035;
24.04.2023 22:38:21.961;1,318754;24.04.2023 22:38:21.993;13,1936035;
24.04.2023 22:38:22.025;1,3195089;24.04.2023 22:38:22.057;13,1936035;
24.04.2023 22:38:22.089;1,3201244;24.04.2023 22:38:22.121;13,1936035;
24.04.2023 22:38:22.153;1,3207457;24.04.2023 22:38:22.184;13,1936035;
24.04.2023 22:38:22.217;1,3212694;24.04.2023 22:38:22.248;13,1936035;
24.04.2023 22:38:22.280;1,3217289;24.04.2023 22:38:22.312;13,1936035;
24.04.2023 22:38:22.344;1,3222588;24.04.2023 22:38:22.376;13,1936035;
24.04.2023 22:38:22.408;1,3227268;24.04.2023 22:38:22.440;13,1936035;
24.04.2023 22:38:22.472;1,3231473;24.04.2023 22:38:22.504;13,1936035;
24.04.2023 22:38:22.536;1,3234994;24.04.2023 22:38:22.568;13,1936035;
24.04.2023 22:38:22.600;1,3237972;24.04.2023 22:38:22.632;13,1936035;
24.04.2023 22:38:22.664;1,3241293;24.04.2023 22:38:22.696;13,1936035;
24.04.2023 22:38:22.728;1,324523;24.04.2023 22:38:22.760;13,1936035;
24.04.2023 22:38:22.792;1,3248703;24.04.2023 22:38:22.812;13,1936035;
24.04.2023 22:38:22.843;1,3250977;24.04.2023 22:38:22.875;13,1936035;
24.04.2023 22:38:22.907;1,325454;24.04.2023 22:38:22.939;13,1474609;
24.04.2023 22:38:22.971;1,3259126;24.04.2023 22:38:23.003;13,1474609;
24.04.2023 22:38:23.035;1,3262349;24.04.2023 22:38:23.066;13,1474609;
24.04.2023 22:38:23.099;1,3265842;24.04.2023 22:38:23.131;13,1474609;
24.04.2023 22:38:23.162;1,3269757;24.04.2023 22:38:23.195;13,1474609;
24.04.2023 22:38:23.227;1,3273942;24.04.2023 22:38:23.258;13,1474609;
24.04.2023 22:38:23.291;1,3278131;24.04.2023 22:38:23.323;13,1474609;
24.04.2023 22:38:23.354;1,3281745;24.04.2023 22:38:23.387;13,1474609;
24.04.2023 22:38:23.418;1,3284986;24.04.2023 22:38:23.450;13,1474609;
24.04.2023 22:38:23.482;1,32883;24.04.2023 22:38:23.513;13,1474609;
24.04.2023 22:38:23.545;1,329223;24.04.2023 22:38:23.577;13,1474609;
24.04.2023 22:38:23.609;1,3296491;24.04.2023 22:38:23.641;13,1474609;
24.04.2023 22:38:23.673;1,3299671;24.04.2023 22:38:23.705;13,1474609;
24.04.2023 22:38:23.737;1,3302826;24.04.2023 22:38:23.769;13,1474609;
24.04.2023 22:38:23.801;1,3305918;24.04.2023 22:38:23.833;13,1474609;
24.04.2023 22:38:23.865;1,3309392;24.04.2023 22:38:23.897;13,1474609;
24.04.2023 22:38:23.929;1,3312811;24.04.2023 22:38:23.961;13,135498;
24.04.2023 22:38:23.993;1,3316544;24.04.2023 22:38:24.025;13,135498;
24.04.2023 22:38:24.057;1,331941;24.04.2023 22:38:24.089;13,135498;
24.04.2023 22:38:24.121;1,3322929;24.04.2023 22:38:24.153;13,135498;
24.04.2023 22:38:24.185;1,3326737;24.04.2023 22:38:24.218;13,135498;
24.04.2023 22:38:24.249;1,3330864;24.04.2023 22:38:24.280;13,135498;
24.04.2023 22:38:24.312;1,3334663;24.04.2023 22:38:24.344;13,135498;
24.04.2023 22:38:24.376;1,3338056;24.04.2023 22:38:24.408;13,135498;
24.04.2023 22:38:24.440;1,3341515;24.04.2023 22:38:24.472;13,135498;
24.04.2023 22:38:24.504;1,334579;24.04.2023 22:38:24.536;13,135498;
24.04.2023 22:38:24.568;1,3350371;24.04.2023 22:38:24.600;13,135498;
24.04.2023 22:38:24.632;1,3354803;24.04.2023 22:38:24.664;13,135498;
24.04.2023 22:38:24.696;1,3359537;24.04.2023 22:38:24.728;13,135498;
24.04.2023 22:38:24.760;1,3363856;24.04.2023 22:38:24.792;13,135498;
24.04.2023 22:38:24.824;1,3368618;24.04.2023 22:38:24.856;13,135498;
24.04.2023 22:38:24.888;1,3373891;24.04.2023 22:38:24.920;13,1479492;
24.04.2023 22:38:24.952;1,3377565;24.04.2023 22:38:24.984;13,1479492;
24.04.2023 22:38:25.016;1,3381909;24.04.2023 22:38:25.048;13,1479492;
24.04.2023 22:38:25.080;1,3386173;24.04.2023 22:38:25.112;13,1479492;
24.04.2023 22:38:25.144;1,3390307;24.04.2023 22:38:25.176;13,1479492;
24.04.2023 22:38:25.208;1,3395554;24.04.2023 22:38:25.240;13,1479492;
24.04.2023 22:38:25.272;1,3400145;24.04.2023 22:38:25.304;13,1479492;
24.04.2023 22:38:25.336;1,3404511;24.04.2023 22:38:25.368;13,1479492;
24.04.2023 22:38:25.400;1,3408905;24.04.2023 22:38:25.431;13,1479492;
24.04.2023 22:38:25.463;1,3413482;24.04.2023 22:38:25.495;13,1479492;
24.04.2023 22:38:25.527;1,3418821;24.04.2023 22:38:25.560;13,1479492;
24.04.2023 22:38:25.592;1,3424375;24.04.2023 22:38:25.623;13,1479492;
24.04.2023 22:38:25.655;1,3428789;24.04.2023 22:38:25.687;13,1479492;
24.04.2023 22:38:25.720;1,3432838;24.04.2023 22:38:25.773;13,1479492;
24.04.2023 22:38:25.799;1,3438681;24.04.2023 22:38:25.831;13,1479492;
24.04.2023 22:38:25.863;1,3442899;24.04.2023 22:38:25.895;13,1479492;
24.04.2023 22:38:25.928;1,3447055;24.04.2023 22:38:25.960;13,1364746;
24.04.2023 22:38:25.992;1,3451685;24.04.2023 22:38:26.023;13,1364746;
24.04.2023 22:38:26.057;1,3455975;24.04.2023 22:38:26.088;13,1364746;
24.04.2023 22:38:26.119;1,3459668;24.04.2023 22:38:26.153;13,1364746;
24.04.2023 22:38:26.185;1,346382;24.04.2023 22:38:26.219;13,1364746;
24.04.2023 22:38:26.250;1,3467928;24.04.2023 22:38:26.281;13,1364746;
24.04.2023 22:38:26.313;1,3471125;24.04.2023 22:38:26.345;13,1364746;
24.04.2023 22:38:26.377;1,3474023;24.04.2023 22:38:26.409;13,1364746;
24.04.2023 22:38:26.442;1,3476694;24.04.2023 22:38:26.473;13,1364746;
24.04.2023 22:38:26.505;1,3479526;24.04.2023 22:38:26.538;13,1364746;
24.04.2023 22:38:26.569;1,3482293;24.04.2023 22:38:26.601;13,1364746;
24.04.2023 22:38:26.632;1,3484975;24.04.2023 22:38:26.664;13,1364746;
24.04.2023 22:38:26.697;1,3486891;24.04.2023 22:38:26.729;13,1364746;
24.04.2023 22:38:26.761;1,348893;24.04.2023 22:38:26.793;13,1364746;
24.04.2023 22:38:26.824;1,3491338;24.04.2023 22:38:26.856;13,1364746;
24.04.2023 22:38:26.888;1,3494248;24.04.2023 22:38:26.920;13,1132812;
24.04.2023 22:38:26.952;1,3497055;24.04.2023 22:38:26.984;13,1132812;
24.04.2023 22:38:27.016;1,3500016;24.04.2023 22:38:27.049;13,1132812;
24.04.2023 22:38:27.080;1,3502439;24.04.2023 22:38:27.113;13,1132812;
24.04.2023 22:38:27.144;1,350469;24.04.2023 22:38:27.176;13,1132812;
24.04.2023 22:38:27.208;1,3507767;24.04.2023 22:38:27.240;13,1132812;
24.04.2023 22:38:27.272;1,3510711;24.04.2023 22:38:27.304;13,1132812;
24.04.2023 22:38:27.336;1,3512725;24.04.2023 22:38:27.368;13,1132812;
24.04.2023 22:38:27.400;1,3515028;24.04.2023 22:38:27.432;13,1132812;
24.04.2023 22:38:27.464;1,3517611;24.04.2023 22:38:27.496;13,1132812;
24.04.2023 22:38:27.528;1,3520677;24.04.2023 22:38:27.560;13,1132812;
24.04.2023 22:38:27.592;1,3523512;24.04.2023 22:38:27.624;13,1132812;
24.04.2023 22:38:27.655;1,3526105;24.04.2023 22:38:27.688;13,1132812;
24.04.2023 22:38:27.719;1,352863;24.04.2023 22:38:27.751;13,1132812;
24.04.2023 22:38:27.783;1,353174;24.04.2023 22:38:27.816;13,1132812;
24.04.2023 22:38:27.847;1,3535336;24.04.2023 22:38:27.879;13,1132812;
24.04.2023 22:38:27.911;1,3538898;24.04.2023 22:38:27.943;13,0783691;
24.04.2023 22:38:27.975;1,3542114;24.04.2023 22:38:28.007;13,0783691;
24.04.2023 22:38:28.039;1,3545041;24.04.2023 22:38:28.071;13,0783691;
24.04.2023 22:38:28.103;1,3548141;24.04.2023 22:38:28.135;13,0783691;
24.04.2023 22:38:28.167;1,3551424;24.04.2023 22:38:28.199;13,0783691;
24.04.2023 22:38:28.231;1,3555281;24.04.2023 22:38:28.263;13,0783691;
24.04.2023 22:38:28.295;1,3558323;24.04.2023 22:38:28.327;13,0783691;
24.04.2023 22:38:28.359;1,3561115;24.04.2023 22:38:28.391;13,0783691;
24.04.2023 22:38:28.423;1,3564622;24.04.2023 22:38:28.455;13,0783691;
24.04.2023 22:38:28.487;1,3568182;24.04.2023 22:38:28.519;13,0783691;
24.04.2023 22:38:28.551;1,3572013;24.04.2023 22:38:28.583;13,0783691;
24.04.2023 22:38:28.616;1,3575652;24.04.2023 22:38:28.647;13,0783691;
24.04.2023 22:38:28.679;1,3578525;24.04.2023 22:38:28.711;13,0783691;
24.04.2023 22:38:28.742;1,358212;24.04.2023 22:38:28.774;13,0783691;
24.04.2023 22:38:28.806;1,3585751;24.04.2023 22:38:28.838;13,0783691;
24.04.2023 22:38:28.870;1,358982;24.04.2023 22:38:28.902;13,0783691;
24.04.2023 22:38:28.934;1,3593011;24.04.2023 22:38:28.966;13,0783691;
24.04.2023 22:38:29.011;1,3598831;24.04.2023 22:38:29.046;13,0783691;
24.04.2023 22:38:29.078;1,36035;24.04.2023 22:38:29.110;13,0783691;
24.04.2023 22:38:29.142;1,3608376;24.04.2023 22:38:29.174;13,0783691;
24.04.2023 22:38:29.206;1,3614272;24.04.2023 22:38:29.238;13,0783691;
24.04.2023 22:38:29.270;1,3620466;24.04.2023 22:38:29.302;13,0783691;
24.04.2023 22:38:29.334;1,3626819;24.04.2023 22:38:29.366;13,0783691;
24.04.2023 22:38:29.412;1,3634857;24.04.2023 22:38:29.446;13,0783691;
24.04.2023 22:38:29.478;1,3641552;24.04.2023 22:38:29.510;13,0783691;
24.04.2023 22:38:29.542;1,3649623;24.04.2023 22:38:29.574;13,0783691;
24.04.2023 22:38:29.605;1,3656259;24.04.2023 22:38:29.638;13,0783691;
24.04.2023 22:38:29.669;1,3663685;24.04.2023 22:38:29.702;13,0783691;
24.04.2023 22:38:29.734;1,3670483;24.04.2023 22:38:29.766;13,0783691;
24.04.2023 22:38:29.798;1,3676533;24.04.2023 22:38:29.829;13,0783691;
24.04.2023 22:38:29.861;1,3683096;24.04.2023 22:38:29.893;13,0783691;
24.04.2023 22:38:29.925;1,3691354;24.04.2023 22:38:29.957;12,7766113;
24.04.2023 22:38:29.989;1,3696119;24.04.2023 22:38:30.021;12,7766113;
24.04.2023 22:38:30.053;1,3701596;24.04.2023 22:38:30.085;12,7766113;
24.04.2023 22:38:30.117;1,370607;24.04.2023 22:38:30.149;12,7766113;
24.04.2023 22:38:30.181;1,3709434;24.04.2023 22:38:30.213;12,7766113;
24.04.2023 22:38:30.245;1,3713206;24.04.2023 22:38:30.277;12,7766113;
24.04.2023 22:38:30.309;1,3717321;24.04.2023 22:38:30.341;12,7766113;
24.04.2023 22:38:30.373;1,3721066;24.04.2023 22:38:30.405;12,7766113;
24.04.2023 22:38:30.437;1,3723904;24.04.2023 22:38:30.469;12,7766113;
24.04.2023 22:38:30.501;1,3726467;24.04.2023 22:38:30.533;12,7766113;
24.04.2023 22:38:30.565;1,3729024;24.04.2023 22:38:30.597;12,7766113;
24.04.2023 22:38:30.629;1,3731141;24.04.2023 22:38:30.661;12,7766113;
24.04.2023 22:38:30.693;1,3733038;24.04.2023 22:38:30.724;12,7766113;
24.04.2023 22:38:30.756;1,3734558;24.04.2023 22:38:30.788;12,7766113;
24.04.2023 22:38:30.820;1,373548;24.04.2023 22:38:30.852;12,7766113;
24.04.2023 22:38:30.884;1,3736912;24.04.2023 22:38:30.916;12,9157715;
24.04.2023 22:38:30.948;1,3737068;24.04.2023 22:38:30.980;12,9157715;
24.04.2023 22:38:31.013;1,3739626;24.04.2023 22:38:31.044;12,9157715;
24.04.2023 22:38:31.076;1,3741788;24.04.2023 22:38:31.108;12,9157715;
24.04.2023 22:38:31.140;1,3743508;24.04.2023 22:38:31.172;12,9157715;
24.04.2023 22:38:31.204;1,3745784;24.04.2023 22:38:31.236;12,9157715;
24.04.2023 22:38:31.268;1,3748726;24.04.2023 22:38:31.300;12,9157715;
24.04.2023 22:38:31.332;1,3751894;24.04.2023 22:38:31.364;12,9157715;
24.04.2023 22:38:31.396;1,3754768;24.04.2023 22:38:31.429;12,9157715;
24.04.2023 22:38:31.460;1,3757329;24.04.2023 22:38:31.492;12,9157715;
24.04.2023 22:38:31.524;1,376044;24.04.2023 22:38:31.556;12,9157715;
24.04.2023 22:38:31.588;1,3764408;24.04.2023 22:38:31.620;12,9157715;
24.04.2023 22:38:31.652;1,3768729;24.04.2023 22:38:31.684;12,9157715;
24.04.2023 22:38:31.716;1,3772646;24.04.2023 22:38:31.748;12,9157715;
24.04.2023 22:38:31.780;1,3776418;24.04.2023 22:38:31.812;12,9157715;
24.04.2023 22:38:31.844;1,3780575;24.04.2023 22:38:31.875;12,9157715;
24.04.2023 22:38:31.907;1,3784504;24.04.2023 22:38:31.939;12,7189941;
24.04.2023 22:38:31.972;1,3792017;24.04.2023 22:38:32.003;12,7189941;
24.04.2023 22:38:32.035;1,3797022;24.04.2023 22:38:32.067;12,7189941;
24.04.2023 22:38:32.099;1,3801587;24.04.2023 22:38:32.131;12,7189941;
24.04.2023 22:38:32.163;1,380613;24.04.2023 22:38:32.196;12,7189941;
24.04.2023 22:38:32.228;1,3811376;24.04.2023 22:38:32.259;12,7189941;
24.04.2023 22:38:32.291;1,3817009;24.04.2023 22:38:32.323;12,7189941;
24.04.2023 22:38:32.355;1,3823129;24.04.2023 22:38:32.387;12,7189941;
24.04.2023 22:38:32.419;1,382882;24.04.2023 22:38:32.451;12,7189941;
24.04.2023 22:38:32.483;1,3836992;24.04.2023 22:38:32.515;12,7189941;
24.04.2023 22:38:32.547;1,3842982;24.04.2023 22:38:32.579;12,7189941;
24.04.2023 22:38:32.611;1,3851676;24.04.2023 22:38:32.644;12,7189941;
24.04.2023 22:38:32.675;1,3857658;24.04.2023 22:38:32.707;12,7189941;
24.04.2023 22:38:32.739;1,3863393;24.04.2023 22:38:32.771;12,7189941;
24.04.2023 22:38:32.803;1,3870931;24.04.2023 22:38:32.835;12,7189941;
24.04.2023 22:38:32.866;1,3876747;24.04.2023 22:38:32.898;12,7189941;
24.04.2023 22:38:32.931;1,3881898;24.04.2023 22:38:32.964;12,7067871;
24.04.2023 22:38:32.996;1,3887706;24.04.2023 22:38:33.027;12,7067871;
24.04.2023 22:38:33.058;1,3893505;24.04.2023 22:38:33.090;12,7067871;
24.04.2023 22:38:33.122;1,389889;24.04.2023 22:38:33.154;12,7067871;
24.04.2023 22:38:33.186;1,3904022;24.04.2023 22:38:33.218;12,7067871;
24.04.2023 22:38:33.251;1,3909562;24.04.2023 22:38:33.282;12,7067871;
24.04.2023 22:38:33.314;1,3914639;24.04.2023 22:38:33.346;12,7067871;
24.04.2023 22:38:33.378;1,3919294;24.04.2023 22:38:33.411;12,7067871;
24.04.2023 22:38:33.443;1,392342;24.04.2023 22:38:33.474;12,7067871;
24.04.2023 22:38:33.506;1,3927523;24.04.2023 22:38:33.538;12,7067871;
24.04.2023 22:38:33.570;1,3931947;24.04.2023 22:38:33.602;12,7067871;
24.04.2023 22:38:33.634;1,3936083;24.04.2023 22:38:33.666;12,7067871;
24.04.2023 22:38:33.698;1,393965;24.04.2023 22:38:33.730;12,7067871;
24.04.2023 22:38:33.762;1,3942406;24.04.2023 22:38:33.794;12,7067871;
24.04.2023 22:38:33.826;1,3945266;24.04.2023 22:38:33.858;12,7067871;
24.04.2023 22:38:33.890;1,3948656;24.04.2023 22:38:33.922;12,7192383;
24.04.2023 22:38:33.953;1,3951703;24.04.2023 22:38:33.986;12,7192383;
24.04.2023 22:38:34.018;1,3955032;24.04.2023 22:38:34.050;12,7192383;
24.04.2023 22:38:34.081;1,39578;24.04.2023 22:38:34.114;12,7192383;
24.04.2023 22:38:34.145;1,396066;24.04.2023 22:38:34.177;12,7192383;
24.04.2023 22:38:34.209;1,3963585;24.04.2023 22:38:34.241;12,7192383;
24.04.2023 22:38:34.273;1,3967061;24.04.2023 22:38:34.305;12,7192383;
24.04.2023 22:38:34.337;1,3970499;24.04.2023 22:38:34.369;12,7192383;
24.04.2023 22:38:34.401;1,3973997;24.04.2023 22:38:34.433;12,7192383;
24.04.2023 22:38:34.465;1,3977497;24.04.2023 22:38:34.497;12,7192383;
24.04.2023 22:38:34.529;1,3981975;24.04.2023 22:38:34.561;12,7192383;
24.04.2023 22:38:34.593;1,3987055;24.04.2023 22:38:34.627;12,7192383;
24.04.2023 22:38:34.660;1,3991736;24.04.2023 22:38:34.691;12,7192383;
24.04.2023 22:38:34.723;1,3996278;24.04.2023 22:38:34.755;12,7192383;
24.04.2023 22:38:34.787;1,4001143;24.04.2023 22:38:34.819;12,7192383;
24.04.2023 22:38:34.851;1,4006554;24.04.2023 22:38:34.883;12,7192383;
24.04.2023 22:38:34.915;1,4013801;24.04.2023 22:38:34.934;12,5566406;
24.04.2023 22:38:34.966;1,4017446;24.04.2023 22:38:34.998;12,5566406;
24.04.2023 22:38:35.030;1,4022468;24.04.2023 22:38:35.061;12,5566406;
24.04.2023 22:38:35.093;1,402739;24.04.2023 22:38:35.125;12,5566406;
24.04.2023 22:38:35.157;1,4032149;24.04.2023 22:38:35.189;12,5566406;
24.04.2023 22:38:35.221;1,4036149;24.04.2023 22:38:35.253;12,5566406;
24.04.2023 22:38:35.285;1,4040092;24.04.2023 22:38:35.317;12,5566406;
24.04.2023 22:38:35.349;1,4044666;24.04.2023 22:38:35.381;12,5566406;
24.04.2023 22:38:35.414;1,4049393;24.04.2023 22:38:35.445;12,5566406;
24.04.2023 22:38:35.482;1,4053637;24.04.2023 22:38:35.509;12,5566406;
24.04.2023 22:38:35.541;1,4057268;24.04.2023 22:38:35.573;12,5566406;
24.04.2023 22:38:35.605;1,4060632;24.04.2023 22:38:35.637;12,5566406;
24.04.2023 22:38:35.669;1,4064318;24.04.2023 22:38:35.701;12,5566406;
24.04.2023 22:38:35.733;1,4068177;24.04.2023 22:38:35.765;12,5566406;
24.04.2023 22:38:35.797;1,4071577;24.04.2023 22:38:35.829;12,5566406;
24.04.2023 22:38:35.861;1,4074786;24.04.2023 22:38:35.893;12,5566406;
24.04.2023 22:38:35.925;1,4078158;24.04.2023 22:38:35.957;12,5566406;
24.04.2023 22:38:35.989;1,4082563;24.04.2023 22:38:36.021;12,5566406;
24.04.2023 22:38:36.053;1,408734;24.04.2023 22:38:36.085;12,5566406;
24.04.2023 22:38:36.117;1,4091926;24.04.2023 22:38:36.149;12,5566406;
